timestamp,current_price,NBM_dips_remaining_1,NBM_dips_remaining_1.5,NBM_dips_remaining_2,NBM_dips_remaining_2.5,NBM_dips_remaining_3,NBM_dips_remaining_4,NBM_dips_remaining_5,NBM_position_1,NBM_position_1.5,NBM_position_2,NBM_position_2.5,NBM_position_3,NBM_position_4,NBM_position_5,NAM_rises_remaining_1,NAM_rises_remaining_1.5,NAM_rises_remaining_2,NAM_rises_remaining_2.5,NAM_rises_remaining_3,NAM_rises_remaining_4,NAM_rises_remaining_5,NAM_position_1,NAM_position_1.5,NAM_position_2,NAM_position_2.5,NAM_position_3,NAM_position_4,NAM_position_5,NBM_dip_bps_1,NBM_percentile_1,NBM_dip_bps_1.5,NBM_percentile_1.5,NBM_dip_bps_2,NBM_percentile_2,NBM_dip_bps_2.5,NBM_percentile_2.5,NBM_dip_bps_3,NBM_percentile_3,NBM_dip_bps_4,NBM_percentile_4,NBM_dip_bps_5,NBM_percentile_5,NBM_anchor_point_1,NBM_anchor_point_1.5,NBM_anchor_point_2,NBM_anchor_point_2.5,NBM_anchor_point_3,NBM_anchor_point_4,NBM_anchor_point_5,NAM_rises_bps_1,NAM_percentile_1,NAM_rises_bps_1.5,NAM_percentile_1.5,NAM_rises_bps_2,NAM_percentile_2,NAM_rises_bps_2.5,NAM_percentile_2.5,NAM_rises_bps_3,NAM_percentile_3,NAM_rises_bps_4,NAM_percentile_4,NAM_rises_bps_5,NAM_percentile_5,NAM_anchor_point_1,NAM_anchor_point_1.5,NAM_anchor_point_2,NAM_anchor_point_2.5,NAM_anchor_point_3,NAM_anchor_point_4,NAM_anchor_point_5
2025-07-25 10:39:59,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:04,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:09,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:14,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:19,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:24,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:29,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:35,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:40,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:45,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:50,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:40:55,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:00,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:05,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:10,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:15,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:20,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:25,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:30,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:35,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:40,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:45,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:50,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:41:55,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:00,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:05,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:10,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:15,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:20,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:26,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:31,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:36,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:41,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:46,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:51,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:42:56,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:43:01,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:43:06,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:43:11,110.78125,20.25,20.25,21.9,22.98,21.41,22.07,22.28,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.85,21.98,21.84,22.43,22.7,23.29,23.8,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.75,0.0,0.75,0.0,1.0,0.0,1.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:43:16,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
2025-07-25 10:43:21,110.796875,20.5,20.5,22.15,23.23,21.66,22.32,22.53,109.515625,109.515625,109.4125,109.345,109.443125,109.401875,109.38875,21.6,21.73,21.59,22.18,22.45,23.04,23.55,112.146875,112.155,112.14625,112.183125,112.2,112.236875,112.26875,0.5,0.0,0.5,0.0,0.75,0.0,0.75,0.0,2.5,0.0,2.5,0.0,2.5,0.0,110.828125,110.828125,110.84375,110.84375,110.953125,110.953125,110.953125,0.75,0.0,0.75,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,2.75,0.0,110.75,110.75,110.71875,110.71875,110.71875,110.71875,110.625
